0 -1 1
713.58 -nan -nan
713.59 -nan -nan
713.6 -nan -nan
713.61 -nan -nan
713.62 -nan -nan
713.63 -nan -nan
713.64 -nan -nan
713.65 -nan -nan
713.66 -nan -nan
713.67 -nan -nan
713.68 -nan -nan
713.69 -nan -nan
713.7 -nan -nan
713.71 -nan -nan
713.72 -nan -nan
713.73 -nan -nan
713.74 -nan -nan
713.75 -nan -nan
713.76 -nan -nan
713.77 -nan -nan
713.78 -nan -nan
713.79 -nan -nan
713.8 -nan -nan
713.81 -nan -nan
713.82 -nan -nan
713.83 -nan -nan
713.84 -nan -nan
713.85 -nan -nan
713.86 -nan -nan
713.87 -nan -nan
713.88 -nan -nan
713.89 -nan -nan
713.9 -nan -nan
713.91 -nan -nan
713.92 -nan -nan
713.93 -nan -nan
713.94 -nan -nan
713.95 -nan -nan
713.96 -nan -nan
713.97 -nan -nan
713.98 -nan -nan
713.99 -nan -nan
714 -nan -nan
714.01 -nan -nan
714.02 -nan -nan
714.03 -nan -nan
714.04 -nan -nan
714.05 -nan -nan
714.06 -nan -nan
714.07 -nan -nan
714.08 -nan -nan
714.09 -nan -nan
714.1 -nan -nan
714.11 -nan -nan
714.12 -nan -nan
714.13 -nan -nan
714.14 -nan -nan
714.15 -nan -nan
714.16 -nan -nan
714.17 -nan -nan
714.18 -nan -nan
714.19 -nan -nan
714.2 -nan -nan
714.21 -nan -nan
714.22 -nan -nan
714.23 -nan -nan
714.24 -nan -nan
714.25 -nan -nan
714.26 -nan -nan
714.27 -nan -nan
714.28 -nan -nan
714.29 -nan -nan
714.3 -nan -nan
714.31 -nan -nan
714.32 -nan -nan
714.33 -nan -nan
714.34 -nan -nan
714.35 -nan -nan
714.36 -nan -nan
714.37 -nan -nan
714.38 -nan -nan
714.39 -nan -nan
714.4 -nan -nan
714.41 -nan -nan
714.42 -nan -nan
714.43 -nan -nan
714.44 -nan -nan
714.45 -nan -nan
714.46 -nan -nan
714.47 -nan -nan
714.48 -nan -nan
714.49 -nan -nan
714.5 -nan -nan
714.51 -nan -nan
714.52 -nan -nan
714.53 -nan -nan
714.54 -nan -nan
714.55 -nan -nan
714.56 -nan -nan
714.57 -nan -nan
714.58 -nan -nan
714.59 -nan -nan
714.6 -nan -nan
714.61 -nan -nan
714.62 -nan -nan
714.63 -nan -nan
714.64 -nan -nan
714.65 -nan -nan
714.66 -nan -nan
714.67 -nan -nan
714.68 -nan -nan
714.69 -nan -nan
714.7 -nan -nan
714.71 -nan -nan
714.72 -nan -nan
714.73 -nan -nan
714.74 -nan -nan
714.75 -nan -nan
714.76 -nan -nan
714.77 -nan -nan
714.78 -nan -nan
714.79 -nan -nan
714.8 -nan -nan
714.81 -nan -nan
714.82 -nan -nan
714.83 -nan -nan
714.84 -nan -nan
714.85 -nan -nan
714.86 -nan -nan
714.87 -nan -nan
714.88 -nan -nan
714.89 -nan -nan
714.9 -nan -nan
714.91 -nan -nan
714.92 -nan -nan
714.93 -nan -nan
714.94 -nan -nan
714.95 -nan -nan
714.96 -nan -nan
714.97 -nan -nan
714.98 -nan -nan
714.99 -nan -nan
715 -nan -nan
715.01 -nan -nan
715.02 -nan -nan
715.03 -nan -nan
715.04 -nan -nan
715.05 -nan -nan
715.06 -nan -nan
715.07 -nan -nan
715.08 -nan -nan
715.09 -nan -nan
715.1 -nan -nan
715.11 -nan -nan
715.12 -nan -nan
715.13 -nan -nan
715.14 -nan -nan
715.15 -nan -nan
715.16 -nan -nan
715.17 -nan -nan
715.18 -nan -nan
715.19 -nan -nan
715.2 -nan -nan
715.21 -nan -nan
715.22 -nan -nan
715.23 -nan -nan
715.24 -nan -nan
715.25 -nan -nan
715.26 -nan -nan
715.27 -nan -nan
715.28 -nan -nan
715.29 -nan -nan
715.3 -nan -nan
715.31 -nan -nan
715.32 -nan -nan
715.33 -nan -nan
715.34 -nan -nan
715.35 -nan -nan
715.36 -nan -nan
715.37 -nan -nan
715.38 -nan -nan
715.39 -nan -nan
715.4 -nan -nan
715.41 -nan -nan
715.42 -nan -nan
715.43 -nan -nan
715.44 -nan -nan
715.45 -nan -nan
715.46 -nan -nan
715.47 -nan -nan
715.48 -nan -nan
715.49 -nan -nan
715.5 -nan -nan
715.51 -nan -nan
715.52 -nan -nan
715.53 -nan -nan
715.54 -nan -nan
715.55 -nan -nan
715.56 -nan -nan
715.57 -nan -nan
715.58 -nan -nan
715.59 -nan -nan
715.6 -nan -nan
715.61 -nan -nan
715.62 -nan -nan
715.63 -nan -nan
715.64 -nan -nan
715.65 -nan -nan
715.66 -nan -nan
715.67 -nan -nan
715.68 -nan -nan
715.69 -nan -nan
715.7 -nan -nan
715.71 -nan -nan
715.72 -nan -nan
715.73 -nan -nan
715.74 -nan -nan
715.75 -nan -nan
715.76 -nan -nan
715.77 -nan -nan
715.78 -nan -nan
715.79 -nan -nan
715.8 -nan -nan
715.81 -nan -nan
715.82 -nan -nan
715.83 -nan -nan
715.84 -nan -nan
715.85 -nan -nan
715.86 -nan -nan
715.87 -nan -nan
715.88 -nan -nan
715.89 -nan -nan
715.9 -nan -nan
715.91 -nan -nan
715.92 -nan -nan
715.93 -nan -nan
715.94 -nan -nan
715.95 -nan -nan
715.96 -nan -nan
715.97 -nan -nan
715.98 -nan -nan
715.99 -nan -nan
716 -nan -nan
716.01 -nan -nan
716.02 -nan -nan
716.03 -nan -nan
716.04 -nan -nan
716.05 -nan -nan
716.06 -nan -nan
716.07 -nan -nan
716.08 -nan -nan
716.09 -nan -nan
716.1 -nan -nan
716.11 -nan -nan
716.12 -nan -nan
716.13 -nan -nan
716.14 -nan -nan
716.15 -nan -nan
716.16 -nan -nan
716.17 -nan -nan
716.18 -nan -nan
716.19 -nan -nan
716.2 -nan -nan
716.21 -nan -nan
716.22 -nan -nan
716.23 -nan -nan
716.24 -nan -nan
716.25 -nan -nan
716.26 -nan -nan
716.27 -nan -nan
716.28 -nan -nan
716.29 -nan -nan
716.3 -nan -nan
716.31 -nan -nan
716.32 -nan -nan
716.33 -nan -nan
716.34 -nan -nan
716.35 -nan -nan
716.36 -nan -nan
716.37 -nan -nan
716.38 -nan -nan
716.39 -nan -nan
716.4 -nan -nan
716.41 -nan -nan
716.42 -nan -nan
716.43 -nan -nan
716.44 -nan -nan
716.45 -nan -nan
716.46 -nan -nan
716.47 -nan -nan
716.48 -nan -nan
716.49 -nan -nan
716.5 -nan -nan
716.51 -nan -nan
716.52 -nan -nan
716.53 -nan -nan
716.54 -nan -nan
716.55 -nan -nan
716.56 -nan -nan
716.57 -nan -nan
716.58 -nan -nan
716.59 -nan -nan
716.6 -nan -nan
716.61 -nan -nan
716.62 -nan -nan
716.63 -nan -nan
716.64 -nan -nan
716.65 -nan -nan
716.66 -nan -nan
716.67 -nan -nan
716.68 -nan -nan
716.69 -nan -nan
716.7 -nan -nan
716.71 -nan -nan
716.72 -nan -nan
716.73 -nan -nan
716.74 -nan -nan
716.75 -nan -nan
716.76 -nan -nan
716.77 -nan -nan
716.78 -nan -nan
716.79 -nan -nan
716.8 -nan -nan
716.81 -nan -nan
716.82 -nan -nan
716.83 -nan -nan
716.84 -nan -nan
716.85 -nan -nan
716.86 -nan -nan
716.87 -nan -nan
716.88 -nan -nan
716.89 -nan -nan
716.9 -nan -nan
716.91 -nan -nan
716.92 -nan -nan
716.93 -nan -nan
716.94 -nan -nan
716.95 -nan -nan
716.96 -nan -nan
716.97 -nan -nan
716.98 -nan -nan
716.99 -nan -nan
717 -nan -nan
717.01 -nan -nan
717.02 -nan -nan
717.03 -nan -nan
717.04 -nan -nan
717.05 -nan -nan
717.06 -nan -nan
717.07 -nan -nan
717.08 -nan -nan
717.09 -nan -nan
717.1 -nan -nan
717.11 -nan -nan
717.12 -nan -nan
717.13 -nan -nan
717.14 -nan -nan
717.15 -nan -nan
717.16 -nan -nan
717.17 -nan -nan
717.18 -nan -nan
717.19 -nan -nan
717.2 -nan -nan
717.21 -nan -nan
717.22 -nan -nan
717.23 -nan -nan
717.24 -nan -nan
717.25 -nan -nan
717.26 -nan -nan
717.27 -nan -nan
717.28 -nan -nan
717.29 -nan -nan
717.3 -nan -nan
717.31 -nan -nan
717.32 -nan -nan
717.33 -nan -nan
717.34 -nan -nan
717.35 -nan -nan
717.36 -nan -nan
717.37 -nan -nan
717.38 -nan -nan
717.39 -nan -nan
717.4 -nan -nan
717.41 -nan -nan
717.42 -nan -nan
717.43 -nan -nan
717.44 -nan -nan
717.45 -nan -nan
717.46 -nan -nan
717.47 -nan -nan
717.48 -nan -nan
717.49 -nan -nan
717.5 -nan -nan
717.51 -nan -nan
717.52 -nan -nan
717.53 -nan -nan
717.54 -nan -nan
717.55 -nan -nan
717.56 -nan -nan
717.57 -nan -nan
717.58 -nan -nan
717.59 -nan -nan
717.6 -nan -nan
717.61 -nan -nan
717.62 -nan -nan
717.63 -nan -nan
717.64 -nan -nan
717.65 -nan -nan
717.66 -nan -nan
717.67 -nan -nan
717.68 -nan -nan
717.69 -nan -nan
717.7 -nan -nan
717.71 -nan -nan
717.72 -nan -nan
717.73 -nan -nan
717.74 -nan -nan
717.75 -nan -nan
717.76 -nan -nan
717.77 -nan -nan
717.78 -nan -nan
717.79 -nan -nan
717.8 -nan -nan
717.81 -nan -nan
717.82 -nan -nan
717.83 -nan -nan
717.84 -nan -nan
717.85 -nan -nan
717.86 -nan -nan
717.87 -nan -nan
717.88 -nan -nan
717.89 -nan -nan
717.9 -nan -nan
717.91 -nan -nan
717.92 -nan -nan
717.93 -nan -nan
717.94 -nan -nan
717.95 -nan -nan
717.96 -nan -nan
717.97 -nan -nan
717.98 -nan -nan
717.99 -nan -nan
718 -nan -nan
718.01 -nan -nan
718.02 -nan -nan
718.03 -nan -nan
718.04 -nan -nan
718.05 -nan -nan
718.06 -nan -nan
718.07 -nan -nan
718.08 -nan -nan
718.09 -nan -nan
718.1 -nan -nan
718.11 -nan -nan
718.12 -nan -nan
718.13 -nan -nan
718.14 -nan -nan
718.15 -nan -nan
718.16 -nan -nan
718.17 -nan -nan
718.18 -nan -nan
718.19 -nan -nan
718.2 -nan -nan
718.21 -nan -nan
718.22 -nan -nan
718.23 -nan -nan
718.24 -nan -nan
718.25 -nan -nan
718.26 -nan -nan
718.27 -nan -nan
718.28 -nan -nan
718.29 -nan -nan
718.3 -nan -nan
718.31 -nan -nan
718.32 -nan -nan
718.33 -nan -nan
718.34 -nan -nan
718.35 -nan -nan
718.36 -nan -nan
718.37 -nan -nan
718.38 -nan -nan
718.39 -nan -nan
718.4 -nan -nan
718.41 -nan -nan
718.42 -nan -nan
718.43 -nan -nan
718.44 -nan -nan
718.45 -nan -nan
718.46 -nan -nan
718.47 -nan -nan
718.48 -nan -nan
718.49 -nan -nan
718.5 -nan -nan
718.51 -nan -nan
718.52 -nan -nan
718.53 -nan -nan
718.54 -nan -nan
718.55 -nan -nan
718.56 -nan -nan
718.57 -nan -nan
718.58 -nan -nan
718.59 -nan -nan
718.6 -nan -nan
718.61 -nan -nan
718.62 -nan -nan
718.63 -nan -nan
718.64 -nan -nan
718.65 -nan -nan
718.66 -nan -nan
718.67 -nan -nan
718.68 -nan -nan
718.69 -nan -nan
718.7 -nan -nan
718.71 -nan -nan
718.72 -nan -nan
718.73 -nan -nan
718.74 -nan -nan
718.75 -nan -nan
718.76 -nan -nan
718.77 -nan -nan
718.78 -nan -nan
718.79 -nan -nan
718.8 -nan -nan
718.81 -nan -nan
718.82 -nan -nan
718.83 -nan -nan
718.84 -nan -nan
718.85 -nan -nan
718.86 -nan -nan
718.87 -nan -nan
718.88 -nan -nan
718.89 -nan -nan
718.9 -nan -nan
718.91 -nan -nan
718.92 -nan -nan
718.93 -nan -nan
718.94 -nan -nan
718.95 -nan -nan
718.96 -nan -nan
718.97 -nan -nan
718.98 -nan -nan
718.99 -nan -nan
719 -nan -nan
719.01 -nan -nan
719.02 -nan -nan
719.03 -nan -nan
719.04 -nan -nan
719.05 -nan -nan
719.06 -nan -nan
719.07 -nan -nan
719.08 -nan -nan
719.09 -nan -nan
719.1 -nan -nan
719.11 -nan -nan
719.12 -nan -nan
719.13 -nan -nan
719.14 -nan -nan
719.15 -nan -nan
719.16 -nan -nan
719.17 -nan -nan
719.18 -nan -nan
719.19 -nan -nan
719.2 -nan -nan
719.21 -nan -nan
719.22 -nan -nan
719.23 -nan -nan
719.24 -nan -nan
719.25 -nan -nan
719.26 -nan -nan
719.27 -nan -nan
719.28 -nan -nan
719.29 -nan -nan
719.3 -nan -nan
719.31 -nan -nan
719.32 -nan -nan
719.33 -nan -nan
719.34 -nan -nan
719.35 -nan -nan
719.36 -nan -nan
719.37 -nan -nan
719.38 -nan -nan
719.39 -nan -nan
719.4 -nan -nan
719.41 -nan -nan
719.42 -nan -nan
719.43 -nan -nan
719.44 -nan -nan
719.45 -nan -nan
719.46 -nan -nan
719.47 -nan -nan
719.48 -nan -nan
719.49 -nan -nan
719.5 -nan -nan
719.51 -nan -nan
719.52 -nan -nan
719.53 -nan -nan
719.54 -nan -nan
719.55 -nan -nan
719.56 -nan -nan
719.57 -nan -nan
719.58 -nan -nan
719.59 -nan -nan
719.6 -nan -nan
719.61 -nan -nan
719.62 -nan -nan
719.63 -nan -nan
719.64 -nan -nan
719.65 -nan -nan
719.66 -nan -nan
719.67 -nan -nan
719.68 -nan -nan
719.69 -nan -nan
719.7 -nan -nan
719.71 -nan -nan
719.72 -nan -nan
719.73 -nan -nan
719.74 -nan -nan
719.75 -nan -nan
719.76 -nan -nan
719.77 -nan -nan
719.78 -nan -nan
719.79 -nan -nan
719.8 -nan -nan
719.81 -nan -nan
719.82 -nan -nan
719.83 -nan -nan
719.84 -nan -nan
719.85 -nan -nan
719.86 -nan -nan
719.87 -nan -nan
719.88 -nan -nan
719.89 -nan -nan
719.9 -nan -nan
719.91 -nan -nan
719.92 -nan -nan
719.93 -nan -nan
719.94 -nan -nan
719.95 -nan -nan
719.96 -nan -nan
719.97 -nan -nan
719.98 -nan -nan
719.99 -nan -nan
720 -nan -nan
720.01 -nan -nan
720.02 -nan -nan
720.03 -nan -nan
720.04 -nan -nan
720.05 -nan -nan
720.06 -nan -nan
720.07 -nan -nan
720.08 -nan -nan
720.09 -nan -nan
720.1 -nan -nan
720.11 -nan -nan
720.12 -nan -nan
720.13 -nan -nan
720.14 -nan -nan
720.15 -nan -nan
720.16 -nan -nan
720.17 -nan -nan
720.18 -nan -nan
720.19 -nan -nan
720.2 -nan -nan
720.21 -nan -nan
720.22 -nan -nan
720.23 -nan -nan
720.24 -nan -nan
720.25 -nan -nan
720.26 -nan -nan
720.27 -nan -nan
720.28 -nan -nan
720.29 -nan -nan
720.3 -nan -nan
720.31 -nan -nan
720.32 -nan -nan
720.33 -nan -nan
720.34 -nan -nan
720.35 -nan -nan
720.36 -nan -nan
720.37 -nan -nan
720.38 -nan -nan
720.39 -nan -nan
720.4 -nan -nan
720.41 -nan -nan
720.42 -nan -nan
720.43 -nan -nan
720.44 -nan -nan
720.45 -nan -nan
720.46 -nan -nan
720.47 -nan -nan
720.48 -nan -nan
720.49 -nan -nan
720.5 -nan -nan
720.51 -nan -nan
720.52 -nan -nan
720.53 -nan -nan
720.54 -nan -nan
720.55 -nan -nan
720.56 -nan -nan
720.57 -nan -nan
720.58 -nan -nan
720.59 -nan -nan
720.6 -nan -nan
720.61 -nan -nan
720.62 -nan -nan
720.63 -nan -nan
720.64 -nan -nan
720.65 -nan -nan
720.66 -nan -nan
720.67 -nan -nan
720.68 -nan -nan
720.69 -nan -nan
720.7 -nan -nan
720.71 -nan -nan
720.72 -nan -nan
720.73 -nan -nan
720.74 -nan -nan
720.75 -nan -nan
720.76 -nan -nan
720.77 -nan -nan
720.78 -nan -nan
720.79 -nan -nan
720.8 -nan -nan
720.81 -nan -nan
720.82 -nan -nan
720.83 -nan -nan
720.84 -nan -nan
720.85 -nan -nan
720.86 -nan -nan
720.87 -nan -nan
720.88 -nan -nan
720.89 -nan -nan
720.9 -nan -nan
720.91 -nan -nan
720.92 -nan -nan
720.93 -nan -nan
720.94 -nan -nan
720.95 -nan -nan
720.96 -nan -nan
720.97 -nan -nan
720.98 -nan -nan
720.99 -nan -nan
721 -nan -nan
721.01 -nan -nan
721.02 -nan -nan
721.03 -nan -nan
721.04 -nan -nan
721.05 -nan -nan
721.06 -nan -nan
721.07 -nan -nan
721.08 -nan -nan
721.09 -nan -nan
721.1 -nan -nan
721.11 -nan -nan
721.12 -nan -nan
721.13 -nan -nan
721.14 -nan -nan
721.15 -nan -nan
721.16 -nan -nan
721.17 -nan -nan
721.18 -nan -nan
721.19 -nan -nan
721.2 -nan -nan
721.21 -nan -nan
721.22 -nan -nan
721.23 -nan -nan
721.24 -nan -nan
721.25 -nan -nan
721.26 -nan -nan
721.27 -nan -nan
721.28 -nan -nan
721.29 -nan -nan
721.3 -nan -nan
721.31 -nan -nan
721.32 -nan -nan
721.33 -nan -nan
721.34 -nan -nan
721.35 -nan -nan
721.36 -nan -nan
721.37 -nan -nan
721.38 -nan -nan
721.39 -nan -nan
721.4 -nan -nan
721.41 -nan -nan
721.42 -nan -nan
721.43 -nan -nan
721.44 -nan -nan
721.45 -nan -nan
721.46 -nan -nan
721.47 -nan -nan
721.48 -nan -nan
721.49 -nan -nan
721.5 -nan -nan
721.51 -nan -nan
721.52 -nan -nan
721.53 -nan -nan
721.54 -nan -nan
721.55 -nan -nan
721.56 -nan -nan
721.57 -nan -nan
721.58 -nan -nan
721.59 -nan -nan
721.6 -nan -nan
721.61 -nan -nan
721.62 -nan -nan
721.63 -nan -nan
721.64 -nan -nan
721.65 -nan -nan
721.66 -nan -nan
721.67 -nan -nan
721.68 -nan -nan
721.69 -nan -nan
721.7 -nan -nan
721.71 -nan -nan
721.72 -nan -nan
721.73 -nan -nan
721.74 -nan -nan
721.75 -nan -nan
721.76 -nan -nan
721.77 -nan -nan
721.78 -nan -nan
721.79 -nan -nan
721.8 -nan -nan
721.81 -nan -nan
721.82 -nan -nan
721.83 -nan -nan
721.84 -nan -nan
721.85 -nan -nan
721.86 -nan -nan
721.87 -nan -nan
721.88 -nan -nan
721.89 -nan -nan
721.9 -nan -nan
721.91 -nan -nan
721.92 -nan -nan
721.93 -nan -nan
721.94 -nan -nan
721.95 -nan -nan
721.96 -nan -nan
721.97 -nan -nan
721.98 -nan -nan
721.99 -nan -nan
722 -nan -nan
722.01 -nan -nan
722.02 -nan -nan
722.03 -nan -nan
722.04 -nan -nan
722.05 -nan -nan
722.06 -nan -nan
722.07 -nan -nan
722.08 -nan -nan
722.09 -nan -nan
722.1 -nan -nan
722.11 -nan -nan
722.12 -nan -nan
722.13 -nan -nan
722.14 -nan -nan
722.15 -nan -nan
722.16 -nan -nan
722.17 -nan -nan
722.18 -nan -nan
722.19 -nan -nan
722.2 -nan -nan
722.21 -nan -nan
722.22 -nan -nan
722.23 -nan -nan
722.24 -nan -nan
722.25 -nan -nan
722.26 -nan -nan
722.27 -nan -nan
722.28 -nan -nan
722.29 -nan -nan
722.3 -nan -nan
722.31 -nan -nan
722.32 -nan -nan
722.33 -nan -nan
722.34 -nan -nan
722.35 -nan -nan
722.36 -nan -nan
722.37 -nan -nan
722.38 -nan -nan
722.39 -nan -nan
722.4 -nan -nan
722.41 -nan -nan
722.42 -nan -nan
722.43 -nan -nan
722.44 -nan -nan
722.45 -nan -nan
722.46 -nan -nan
722.47 -nan -nan
722.48 -nan -nan
722.49 -nan -nan
722.5 -nan -nan
722.51 -nan -nan
722.52 -nan -nan
722.53 -nan -nan
722.54 -nan -nan
722.55 -nan -nan
722.56 -nan -nan
722.57 -nan -nan
722.58 -nan -nan
722.59 -nan -nan
722.6 -nan -nan
722.61 -nan -nan
722.62 -nan -nan
722.63 -nan -nan
722.64 -nan -nan
722.65 -nan -nan
722.66 -nan -nan
722.67 -nan -nan
722.68 -nan -nan
722.69 -nan -nan
722.7 -nan -nan
722.71 -nan -nan
722.72 -nan -nan
722.73 -nan -nan
722.74 -nan -nan
722.75 -nan -nan
722.76 -nan -nan
722.77 -nan -nan
722.78 -nan -nan
722.79 -nan -nan
722.8 -nan -nan
722.81 -nan -nan
722.82 -nan -nan
722.83 -nan -nan
722.84 -nan -nan
722.85 -nan -nan
722.86 -nan -nan
722.87 -nan -nan
722.88 -nan -nan
722.89 -nan -nan
722.9 -nan -nan
722.91 -nan -nan
722.92 -nan -nan
722.93 -nan -nan
722.94 -nan -nan
722.95 -nan -nan
722.96 -nan -nan
722.97 -nan -nan
722.98 -nan -nan
722.99 -nan -nan
723 -nan -nan
723.01 -nan -nan
723.02 -nan -nan
723.03 -nan -nan
723.04 -nan -nan
723.05 -nan -nan
723.06 -nan -nan
723.07 -nan -nan
723.08 -nan -nan
723.09 -nan -nan
723.1 -nan -nan
723.11 -nan -nan
723.12 -nan -nan
723.13 -nan -nan
723.14 -nan -nan
723.15 -nan -nan
723.16 -nan -nan
723.17 -nan -nan
723.18 -nan -nan
723.19 -nan -nan
723.2 -nan -nan
723.21 -nan -nan
723.22 -nan -nan
723.23 -nan -nan
723.24 -nan -nan
723.25 -nan -nan
723.26 -nan -nan
723.27 -nan -nan
723.28 -nan -nan
723.29 -nan -nan
723.3 -nan -nan
723.31 -nan -nan
723.32 -nan -nan
723.33 -nan -nan
723.34 -nan -nan
723.35 -nan -nan
723.36 -nan -nan
723.37 -nan -nan
723.38 -nan -nan
723.39 -nan -nan
723.4 -nan -nan
723.41 -nan -nan
723.42 -nan -nan
723.43 -nan -nan
723.44 -nan -nan
723.45 -nan -nan
723.46 -nan -nan
723.47 -nan -nan
723.48 -nan -nan
723.49 -nan -nan
723.5 -nan -nan
723.51 -nan -nan
723.52 -nan -nan
723.53 -nan -nan
723.54 -nan -nan
723.55 -nan -nan
723.56 -nan -nan
723.57 -nan -nan
723.58 -nan -nan
723.59 -nan -nan
723.6 -nan -nan
723.61 -nan -nan
723.62 -nan -nan
723.63 -nan -nan
723.64 -nan -nan
723.65 -nan -nan
723.66 -nan -nan
723.67 -nan -nan
723.68 -nan -nan
723.69 -nan -nan
723.7 -nan -nan
723.71 -nan -nan
723.72 -nan -nan
723.73 -nan -nan
723.74 -nan -nan
723.75 -nan -nan
723.76 -nan -nan
723.77 -nan -nan
723.78 -nan -nan
723.79 -nan -nan
723.8 -nan -nan
723.81 -nan -nan
723.82 -nan -nan
723.83 -nan -nan
723.84 -nan -nan
723.85 -nan -nan
723.86 -nan -nan
723.87 -nan -nan
723.88 -nan -nan
723.89 -nan -nan
723.9 -nan -nan
723.91 -nan -nan
723.92 -nan -nan
723.93 -nan -nan
723.94 -nan -nan
723.95 -nan -nan
723.96 -nan -nan
723.97 -nan -nan
723.98 -nan -nan
723.99 -nan -nan
724 -nan -nan
724.01 -nan -nan
724.02 -nan -nan
724.03 -nan -nan
724.04 -nan -nan
724.05 -nan -nan
724.06 -nan -nan
724.07 -nan -nan
724.08 -nan -nan
724.09 -nan -nan
724.1 -nan -nan
724.11 -nan -nan
724.12 -nan -nan
724.13 -nan -nan
724.14 -nan -nan
724.15 -nan -nan
724.16 -nan -nan
724.17 -nan -nan
724.18 -nan -nan
724.19 -nan -nan
724.2 -nan -nan
724.21 -nan -nan
724.22 -nan -nan
724.23 -nan -nan
724.24 -nan -nan
724.25 -nan -nan
724.26 -nan -nan
724.27 -nan -nan
724.28 -nan -nan
724.29 -nan -nan
724.3 -nan -nan
724.31 -nan -nan
724.32 -nan -nan
724.33 -nan -nan
724.34 -nan -nan
724.35 -nan -nan
724.36 -nan -nan
724.37 -nan -nan
724.38 -nan -nan
724.39 -nan -nan
724.4 -nan -nan
724.41 -nan -nan
724.42 -nan -nan
724.43 -nan -nan
724.44 -nan -nan
724.45 -nan -nan
724.46 -nan -nan
724.47 -nan -nan
724.48 -nan -nan
724.49 -nan -nan
724.5 -nan -nan
724.51 -nan -nan
724.52 -nan -nan
724.53 -nan -nan
724.54 -nan -nan
724.55 -nan -nan
724.56 -nan -nan
724.57 -nan -nan
724.58 -nan -nan
724.59 -nan -nan
724.6 -nan -nan
724.61 -nan -nan
724.62 -nan -nan
724.63 -nan -nan
724.64 -nan -nan
724.65 -nan -nan
724.66 -nan -nan
724.67 -nan -nan
724.68 -nan -nan
724.69 -nan -nan
724.7 -nan -nan
724.71 -nan -nan
724.72 -nan -nan
724.73 -nan -nan
724.74 -nan -nan
724.75 -nan -nan
724.76 -nan -nan
724.77 -nan -nan
724.78 -nan -nan
724.79 -nan -nan
724.8 -nan -nan
724.81 -nan -nan
724.82 -nan -nan
724.83 -nan -nan
724.84 -nan -nan
724.85 -nan -nan
724.86 -nan -nan
724.87 -nan -nan
724.88 -nan -nan
724.89 -nan -nan
724.9 -nan -nan
724.91 -nan -nan
724.92 -nan -nan
724.93 -nan -nan
724.94 -nan -nan
724.95 -nan -nan
724.96 -nan -nan
724.97 -nan -nan
724.98 -nan -nan
724.99 -nan -nan
725 -nan -nan
725.01 -nan -nan
725.02 -nan -nan
725.03 -nan -nan
725.04 -nan -nan
725.05 -nan -nan
725.06 -nan -nan
725.07 -nan -nan
725.08 -nan -nan
725.09 -nan -nan
725.1 -nan -nan
725.11 -nan -nan
725.12 -nan -nan
725.13 -nan -nan
725.14 -nan -nan
725.15 -nan -nan
725.16 -nan -nan
725.17 -nan -nan
725.18 -nan -nan
725.19 -nan -nan
725.2 -nan -nan
725.21 -nan -nan
725.22 -nan -nan
725.23 -nan -nan
725.24 -nan -nan
725.25 -nan -nan
725.26 -nan -nan
725.27 -nan -nan
725.28 -nan -nan
725.29 -nan -nan
725.3 -nan -nan
725.31 -nan -nan
725.32 -nan -nan
725.33 -nan -nan
725.34 -nan -nan
725.35 -nan -nan
725.36 -nan -nan
725.37 -nan -nan
725.38 -nan -nan
725.39 -nan -nan
725.4 -nan -nan
725.41 -nan -nan
725.42 -nan -nan
725.43 -nan -nan
725.44 -nan -nan
725.45 -nan -nan
725.46 -nan -nan
725.47 -nan -nan
725.48 -nan -nan
725.49 -nan -nan
725.5 -nan -nan
725.51 -nan -nan
725.52 -nan -nan
725.53 -nan -nan
725.54 -nan -nan
725.55 -nan -nan
725.56 -nan -nan
725.57 -nan -nan
725.58 -nan -nan
725.59 -nan -nan
725.6 -nan -nan
725.61 -nan -nan
725.62 -nan -nan
725.63 -nan -nan
725.64 -nan -nan
725.65 -nan -nan
725.66 -nan -nan
725.67 -nan -nan
725.68 -nan -nan
725.69 -nan -nan
725.7 -nan -nan
725.71 -nan -nan
725.72 -nan -nan
725.73 -nan -nan
725.74 -nan -nan
725.75 -nan -nan
725.76 -nan -nan
725.77 -nan -nan
725.78 -nan -nan
725.79 -nan -nan
725.8 -nan -nan
725.81 -nan -nan
725.82 -nan -nan
725.83 -nan -nan
725.84 -nan -nan
725.85 -nan -nan
725.86 -nan -nan
725.87 -nan -nan
725.88 -nan -nan
725.89 -nan -nan
725.9 -nan -nan
725.91 -nan -nan
725.92 -nan -nan
725.93 -nan -nan
725.94 -nan -nan
725.95 -nan -nan
725.96 -nan -nan
725.97 -nan -nan
725.98 -nan -nan
725.99 -nan -nan
726 -nan -nan
726.01 -nan -nan
726.02 -nan -nan
726.03 -nan -nan
726.04 -nan -nan
726.05 -nan -nan
726.06 -nan -nan
726.07 -nan -nan
726.08 -nan -nan
726.09 -nan -nan
726.1 -nan -nan
726.11 -nan -nan
726.12 -nan -nan
726.13 -nan -nan
726.14 -nan -nan
726.15 -nan -nan
726.16 -nan -nan
726.17 -nan -nan
726.18 -nan -nan
726.19 -nan -nan
726.2 -nan -nan
726.21 -nan -nan
726.22 -nan -nan
726.23 -nan -nan
726.24 -nan -nan
726.25 -nan -nan
726.26 -nan -nan
726.27 -nan -nan
726.28 -nan -nan
726.29 -nan -nan
726.3 -nan -nan
726.31 -nan -nan
